doi,title,year,axis_score,lex_score,eff_count,acc_count,pole_assignment
10.56506/zmod9256,Facilitating International Adaptation Finance Flows from Private Sources,2023,0.14269397,0.09691739838402509,2,0,efficiency
10.56588/iabcd.v2i1.166,A REVIEW ON CARBON SEQUESTRATION (NON-DESTRUCTIVE METHOD) IN URBAN ECOSYSTEM,2023,0.03613776,-0.012462865463781045,0,0,efficiency
10.61841/as72e067,FROM MARKET TURBULENCE TO TRIUMPH: USHERING IN AMERICA’S ECONOMIC GOLDEN AGE,2023,0.0034995265,-0.02313411196993984,1,0,efficiency
10.62320/jfbr.v2i1.23,"Carbon as a commodity, retention as a service",2023,-0.14549345,-0.01769527740710505,0,0,accountability
10.9734/ijecc/2023/v13i71856,Technological Breakthrough for Large Scale Bioconversion of Coir Pith towards Sustainable Soil Health Management and Development of Source Point Methane Abatement Model,2023,-0.024183903,-0.0011872364920409075,0,0,accountability
10.1002/gas.22349,Assessing the Sustainability Development Goals on Climate and Energy Financing Policies: A Bibliographic Analysis,2023,0.14151299,0.10649593025126196,2,0,efficiency
10.1002/wow3.187,3 Global productivity trends: Reviving growth through the digital economy?,2023,0.099898815,-0.021559053270834384,0,0,efficiency
10.1007/978-3-031-15904-6_11,The Dynamics of the Green Policies in Papua Land: A Political Economy Study,2023,-0.013397824,0.012077674160133866,0,0,accountability
10.1007/978-3-031-23194-0_3,The Swiss Banking System,2023,0.37335953,0.05675797629594824,0,0,efficiency
10.1007/978-3-031-30502-3_3,Towards New Approaches of Understanding the Greening of Capital Markets,2023,0.45166016,0.14266901569475487,2,0,efficiency
10.1007/978-3-031-35664-3_5,Cities: The New Form of International Environmental Governance,2023,0.040508438,-0.0172551574818754,0,0,efficiency
10.1007/978-3-031-37435-7_6,"Human-Centred International Economic Policy: Institutionalizing Inclusion, Sustainability and Resilience in International Economic Governance and Cooperation",2023,0.064509794,-0.0024980676649920324,0,1,efficiency
10.1007/978-981-19-9470-8_8,Global Green Supply Chain,2023,0.22264355,0.006308909448133255,0,0,efficiency
10.1007/978-981-19-9861-4_6,The Key Pathways on a Green and Low-Carbon BRI,2023,-0.089252695,0.008686407100897475,0,0,accountability
10.1007/s42533-023-00140-7,"The role of International Financial Institutions in conflict, recovery, and transitions in Africa: a focus on Ethiopia and Sudan",2023,-0.08183834,-0.023669909046362132,0,0,accountability
10.1016/j.jclimf.2023.100024,Finance “Blending” and NDC achievement under the Paris agreement,2023,0.15146478,0.00903802905577886,0,0,efficiency
10.1017/9781009249676.010,Climate Governance and Federalism in India,2023,0.06749429,-0.00961271640035917,0,0,efficiency
10.1017/s1359135523000271,The Ger Plug-In: demonstrating a model for sustainable and affordable housing in Ulaanbaatar’s fringe districts,2023,0.09325877,0.040811572125619935,0,0,efficiency
10.1017/s2047102523000134,City-Level Law and Action for Climate-Resilient Development in Southern Africa,2023,-0.08433446,-0.025305563216235855,1,0,accountability
10.1051/e3sconf/202340208052,“Green” finance in Kazakhstan,2023,0.42023993,0.10350641360926673,0,0,efficiency
10.1051/e3sconf/202340306016,Digital Transformation of the South Asia Region: Challenges and Prospects,2023,0.15164286,0.013677928222904975,0,1,efficiency
10.1051/e3sconf/202343107021,Climate bonds and their role in the development of ESG-finance banking practice: Global and Russian experiences,2023,0.40365738,0.08988887518438295,0,1,efficiency
10.1057/s41311-023-00490-4,British environmental foreign policy identity post-Brexit: environment and climate policy,2023,-0.0013919659,-0.030319301184500016,0,0,accountability
10.1080/14786451.2023.2275809,Balance™ methodology – converting carbon finance to biodiversity creation,2023,-0.043452192,-0.004743971562148131,0,1,accountability
10.1080/21622671.2023.2262508,The paradoxical (post-)politics of scale: exploring authoritarian state environmental policymaking in Brunei,2023,0.015189599,0.0048181483040100085,0,0,efficiency
10.1111/reel.12524,Financing for loss and damage under the UNFCCC: Have we come full circle?,2023,-0.1981852,-0.1086433935887421,0,1,accountability
10.1155/2023/8849321,"Green Energy: An Ideal Energy Solution for Sustainable Development of Afar Region, Ethiopia",2023,0.0718624,0.020328625410890692,0,0,efficiency
10.11591/ijece.v14i1.pp672-680,The preliminary study of carbon x-change rakyat using blockchain application,2023,-0.19260821,-0.00826575034731845,0,1,accountability
10.1162/ajle_a_00060,A PATHWAY TO CLIMATE AND ENVIRONMENTAL JUSTICE,2023,-0.15816589,-0.06141944195057235,0,0,accountability
10.1163/15691497-12341638,Growing Divides between Establishment and Climate Justice Proponents: A View from the Extremes of South Africa,2023,-0.19417724,-0.08800690555953779,0,1,accountability
10.1163/19426720-02904006,The UN Regional Commissions as Orchestrators for the Sustainable Development Goals,2023,0.030027028,8.346819714737889e-05,0,0,efficiency
10.1177/0958305x231205513,"Risk identification, analysis, and solution to carbon finance development in China: An improved DEMATEL-ISM approach under fuzzy environment",2023,0.16306683,0.03842042715249398,0,0,efficiency
10.1177/09722629221138679,Green Bonds: A Propitious Financial Instrument of Climate Finance,2023,0.51175857,0.27797851777192706,2,0,efficiency
10.1201/9781003360483-1,The implementation of sustainable energy policy in Indonesia: New and renewable energy,2023,0.1238274,0.05312804470936506,0,0,efficiency
10.13033/ijahp.v15i2.1091,APPLICATION OF ANALYTIC HIERARCHY PROCESS INDECISION MAKING OF PROCESSED BANANA PRODUCTS FOR COMMUNITY ENTERPRISES,2023,0.16489318,0.00720618687011786,0,0,efficiency
10.13057/biodiv/d240368,Estimation of the aboveground biomass and carbon sequestration in an urban forest remnant using aerial photogrammetry from a low-cost Unmanned Aerial Vehicle,2023,-0.06630187,-0.0046199819928887,0,0,accountability
10.13057/tropdrylands/t070104,"Woody species diversity, composition, structure and carbon storage of a dry evergreen montane forest of Essimingor Nature Forest Reserve in Tanzania",2023,-0.09745516,-0.00030617852675097774,0,0,accountability
10.1371/journal.pclm.0000191,Different outcomes of alternative approaches to forest carbon accounting at the local level,2023,-0.06919971,-0.01973061022551054,0,1,accountability
10.1371/journal.pclm.0000232,Funding research using climate change mitigation: The case of the Carbone boréal research infrastructure,2023,-0.16283743,-0.013885547117049937,0,0,accountability
10.1371/journal.pclm.0000254,Strategies for gender mainstreaming in climate finance mobilisation in southern Africa,2023,0.19904739,0.03233901400754443,1,0,efficiency
10.1371/journal.pone.0285895,Decision models of emission reduction considering CSR under reward-penalty policy,2023,0.116085716,0.035134325901858936,0,0,efficiency
10.1371/journal.pone.0295363,"Investigating the interconnectedness of carbon, fossil energy, and financial markets: A dynamic spillover index approach",2023,0.0037462227,0.02105926159969096,0,0,efficiency
10.14295/rcn.v5i2.15699,lugar de Moçambique na cooperação brasileira para o desenvolvimento internacional,2023,-0.012264613,0.0077457326149294875,0,0,accountability
10.14324/111.444/000180.v2,Africa and Climate Justice at COP27 and beyond: impacts and solutions through an interdisciplinary lens,2023,-0.2881551,-0.11395150544534066,0,1,accountability
10.14324/111.444/000214.v1,"Controlled cooking tests comparing the financial, energy and time costs of different food and stove combinations in Nairobi, Kenya",2023,0.1160294,0.009306849678300966,0,0,efficiency
10.14710/ijred.2023.49927,Prospects of low carbon development for Pakistan’s energy and power sector in the post Covid scenario,2023,0.04178853,0.0440624417218347,0,0,efficiency
10.15294/jejak.v16i1.43270,"Financing Biofuel Through Green Sukuk Corporate: Stage, Potential, and Maturity",2023,0.23089072,0.10754439661900586,0,0,efficiency
10.15302/j-fase-2023483,TRANSFORMATION OF FOOD SYSTEMS: HOW CAN IT BE FINANCED?,2023,0.17280275,0.040179450857739885,0,0,efficiency
10.15376/biores.18.4.8187-8211,Measurement of the fair value of forest carbon sinks – Taking Yixing National Forest Park as an example,2023,-0.06750852,-0.0005507789274900475,0,0,accountability
10.15396/eres2023_38,"Natural Disasters, Regional Economic Structure and Commercial Real Estate",2023,-0.013904426,0.01175155749163401,0,0,accountability
10.15407/economyukr.2023.03.058,GREEN TREND IN INTERNATIONAL BANKING BUSINESS: OPPORTUNITIES FOR UKRAINE,2023,0.46750188,0.06528044940724798,0,0,efficiency
10.1590/0034-761220220318x,Climate financing: institutional effectiveness of the national fund on climate change,2023,-0.022720229,0.015226793787461348,1,0,accountability
10.1596/40353,The Role of Concessional Climate Finance in Accelerating the Deployment of Offshore Wind in Emerging Markets,2023,0.08969365,0.04264733698560059,0,1,efficiency
10.17147/asu-1-295572,Umgang mit dem Klimawandel und seinen Folgen in Alten- und Behinderteneinrichtungen,2023,-0.20336372,0.00040151803086429464,0,0,accountability
10.17213/2312-6469-2023-4-56-70,Climate agenda and western supermajors: «energy transition» or «green camouflage»?,2023,0.04832871,0.00488730917908779,0,0,efficiency
10.17221/111/2022-jfs,Estimation of land cover changes and biomass carbon stock in north-eastern hill forests of Bangladesh,2023,-0.14650685,-0.044860344562724065,0,0,accountability
10.17475/kastorman.1368097,Analysis of Basin Characteristics for Stream Management Using GIS: A Case Study of Gumushane Micro-Watershed,2023,0.14602561,0.014836738986349848,0,0,efficiency
10.17528/cifor-icraf/008616,Designing REDD+ benefit-sharing mechanisms: From policy to practice,2023,0.049619988,-0.02023033059892156,0,0,efficiency
10.17528/cifor-icraf/008867,Towards Indonesian carbon market: Input from REDD+ projects,2023,0.017946187,0.004947193182800625,0,0,efficiency
10.17582/journal.sja/2023/39.3.647.654,"Exploring the Potential of Carbon Sequestration in Sub-Tropical Pine Forest Ecosystem: A Case Study in District Kurram, Pakistan",2023,-0.13524097,-0.015807196736696984,0,0,accountability
10.1787/891ced36-en,Addressing forced displacement in climate change adaptation,2023,-0.19516933,-0.032370733520949026,0,0,accountability
10.1787/aff8cba9-en,Development co-operation and the provision of global public goods,2023,0.0709625,0.012151232436703267,0,0,efficiency
10.1787/beb9c43f-en,Towards a successful outcome of the first global stocktake of the Paris Agreement,2023,0.028883394,-0.011626235395189914,0,0,efficiency
10.17993/3cemp.2023.120252.236-255,Optimization of China's ecological tax system based on GEP development strategy,2023,0.08456584,-0.0029287290828672397,0,0,efficiency
10.18235/0004834,Digital Tokens for Climate Action and Nature-Based Solutions: Exploration of Opportunities and Considerations,2023,-0.07865623,0.016570282010335644,0,0,accountability
10.18280/ijdne.180517,Estimating the Economic Value of Carbon Sequestration by Sago Palm (Metroxylon sagu Rottb.) in Thailand,2023,-0.015275527,0.0027675025548741395,0,0,accountability
10.18559/ref.2023.2.771,CARBON FOOTPRINT AND ECONOMIC GROWTH IN NIGERIA AND GHANA,2023,-0.03366949,0.018750052904366085,0,0,accountability
10.18653/v1/2023.latechclfl-1.11,Constructing a Credible Estimation for Overreporting of Climate Adaptation Funds in the Creditor Reporting System,2023,0.023657583,-0.0005675242680699428,0,1,efficiency
10.18778/2391-6478.s2.2023.01,"GRI (Global Reporting Initiative) jako standard raportowania informacji niefinansowych w obszarze ESG(Environmental, Social, Corporate Governance). Przypadek banków notowanych na Giełdzie Papierów Wartościowych w Warszawie",2023,0.27884167,0.011842612328644158,0,1,efficiency
10.20944/preprints202305.0478.v1,Does Climate Finance Support Institutional Adaptive Capacity in Caribbean Small Island and Developing States? An Analysis of the Green Climate Fund Readiness Grants,2023,-0.1030644,0.00971376666746878,0,0,accountability
10.20944/preprints202306.1540.v1,Creating Climate-Neutral Urban Environments: Integrating Solar Energy Technologies and Nature-Based Solutions for Sustainability and Resilience,2023,0.024136018,0.03982053443381266,0,0,efficiency
10.20944/preprints202306.2213.v1,"A Life-Cycle Carbon Emissions Model for Traditional Residential Houses: Applying to Traditional Dong Dwellings in Qandongnan, Guizhou Province, China",2023,0.08996935,0.03743201317144993,0,0,efficiency
10.20944/preprints202307.1120.v1,Criteria for Selecting Carbon Subsurface and Ocean Storage Site in Developing Countries: A Review,2023,-0.009369139,-0.0013754254957817494,0,0,accountability
10.20944/preprints202307.2107.v1,Low-Carbon Optimization Design for Low-Temperature Granary Roof Insulation in Different Ecological Grain Storage Zones in China,2023,0.05800088,0.017784723979221262,0,0,efficiency
10.20944/preprints202308.0884.v1,The Emergence of Large-Scale Bioethanol Utilities: Accelerating the Energy Transition for Cooking,2023,0.120363325,0.002778478921500212,0,0,efficiency
10.20944/preprints202309.0641.v1,"Application Potential of Wastewater Fertigated Short Rotation Coppice Systems in a Selected Region (Aligarh, UP, India)",2023,0.10524945,0.002687942108675155,0,0,efficiency
10.20944/preprints202311.1129.v1,Local Context Capacity Building Needs for Climate Change Adaptation Among Small-holder Farmers in Uganda: Policy and Practice Implications,2023,-0.12946169,-0.011138472969719562,0,0,accountability
10.20944/preprints202312.1580.v1,"Assessing Carbon Sequestration Rates from Conservation Management: Price and Potential for Multi-Habitat Nature-Based Carbon Sequestration in Dorset, UK.",2023,-0.0061474256,0.004652194340402617,0,0,accountability
10.21002/jepi.2023.12,Pengaruh Pendanaan Iklim terhadap Penurunan Emisi Karbon melalui Energi Terbarukan di Indonesia,2023,-0.08533025,0.002303102660608113,0,0,accountability
10.21201/2023.621540,Are G20 countries doing their fair share of global climate mitigation?: Comparing ambition assessments and fair shares assessments of G20 countries' nationally determined contributions (NDCs),2023,-0.15784058,-0.01841379287216909,0,0,accountability
10.21203/rs.3.rs-2484646/v1,"Environmental regulation intensity, green finance, and environmental sustainability: empirical evidence from China based on spatial metrology",2023,-0.10330254,0.07575738153225865,0,0,accountability
10.21203/rs.3.rs-2733550/v1,Socio-political cost of accelerating coal phase-out,2023,-0.20085269,-0.023039747515505027,0,0,accountability
